time	expire_status	product_name	long_desc	price	regular_price	volume
2015/6/30 23:54:59	1	"QUALITY FIRST 高保湿眼贴膜"	"Cosme大赏榜单眼膜，熬夜党电脑族的最爱！高保湿眼贴膜，贴出有神双眼！"	99	185	"2512"
2015/6/30 23:54:59	1	"STYLE NARA魔力瘦身贴"	"这一贴，就够你“瘦”!韩国【强力版】懒人瘦身贴，8小时享“瘦”不停!"	69.9	119	"2566"
2015/6/30 23:54:59	1	"CEPEE 私处清洗液"	"这年头颜值高能整，内在干净才科学！日本私处清洁TOP1：CEPEE私处清洗液"	69	99	"2651"
2015/6/30 23:54:59	2	"欧蒂玛魅力维他命B12 活肤面霜"	"VITACREME维他命B12 活肤面霜，告别美颜磨皮，揭开完美素颜秘诀！"	99	189	"887"
2015/6/30 23:54:59	1	"菲诗小铺自然阳光持久清透防晒霜"	"金装持久，拒绝“被黑”，hold住白皙！THE FACE SHOP持久清透防晒霜"	79	149	"2618"
2015/6/30 23:54:59	1	"Kranz木炭皂 90g"	"以“黑”洗“黑”，毛孔的清道夫，Kranz木炭皂 90g"	39	69	"2615"
2015/6/30 23:54:59	1	"谜尚绿茶眼唇卸妆液两只装"	"极温柔卸去最娇嫩的肌肤，水油分层卸妆干净不油，眼唇精致无暇【两支装】"	59	119	"2605"
2015/6/30 23:54:59	1	"丽得姿美白祛斑亮白面膜贴"	"经典微整“膜”王!丽得姿Leaders美白面膜贴*10	119	199	"2827"
2015/6/30 23:54:59	1	"思亲肤番茄西红柿美白精华"	"“番茄”助力，不白不 “活”，思亲肤顶级番茄活力美白精华50ml。"	89	169	"3005"
2015/6/30 23:54:59	1	"倩碧（Clinique）保湿洁肤水1号"	"倩碧（Clinique）保湿洁肤水1号，使肌肤瞬间回复柔软、透明和光泽。"	99	190	"2948"
2015/6/30 23:54:59	1	"思亲肤蜂蜜滋养沐浴露身体乳套装"	"丝滑肌肤不再只是想想而已，被蜂蜜宠爱至臻养肤首选，大容量呵护整个季节"	119	220	"2852"
2015/6/30 23:54:59	1	"倩碧（Clinique）保湿洁肤水1号"	"倩碧（Clinique）保湿洁肤水1号，使肌肤瞬间回复柔软、透明和光泽。"	99	190	"2947"
2015/6/30 23:54:59	1	"玛丽莲梦露彩妆盘"	"Beauty People 梦露女神百宝盒，调出让欧巴主动“上勾”的韩剧女主范！"	109	180	"3018"
2015/6/30 23:54:59	1	"CP1蛋白质营养针剂护发膜4支"	"韩国乐天推荐发膜：CP1蛋白质针剂发膜，柔顺秀发，滋养修护！"	59.9	119	"2607"
2015/6/30 23:54:59	1	"贝玲妃反恐精英脸部底霜44ml"	"贝玲妃（benefit）反恐精英脸部底霜44ml，对抗反&quot;孔&quot;分子的秘密武器。"	329	570	"3307"
2015/6/30 23:54:59	1	"倩碧洁面皂(柔性)100g"	"畅享无添加洁面，倩碧(Clinique)洁面皂100g，倩碧皮肤科医生的最佳选择！"	99	160	"2952"
2015/6/30 23:54:59	1	"婵真全明星超值5件套礼盒"	"婵真携手聚美巨献，独家定制全明星5件套礼盒，“白”里挑一，超值尽享！"	109	199	"3013"
2015/6/30 23:54:59	2	"雅诗兰黛 晶透沁白防晒霜"	"雅诗兰黛晶透沁白防晒霜，呵宠年轻亮白，众享绚烂春光。"	79	260	"723"
2015/6/30 23:54:59	1	"BEYOND河马瘦身贴（3片）"	"你瘦你也美！别让胖掩盖你的美！河马贴，每天8h，贴贴就瘦！快来“享瘦”！"	45.9	89	"2816"
2015/6/30 23:54:59	1	"蔻依（Chloe）同名女士淡香精5ml"	"蔻依（Chloe）同名女士淡香精5ml，十足时尚的香气，蕴藏着性感魅力"	59	109	"2767"
2015/6/30 23:54:59	2	"VITA 3000+维他命B精华面霜"	"维他命B精华面霜3支装，修复问题肌肤，每日遮瑕不如肌肤根本上修复"	69	139	"660"
2015/6/30 23:54:59	2	"雅诗兰黛完美修护润唇膏 3.6g"	"雅诗兰黛(Estee Lauder)完美修护润唇膏3.6g，一款轻盈的唇部护理产品！"	39.9	59	"4"
2015/6/30 23:54:59	2	"百德丝（Biodermis）硅胶疤痕贴"	"美国25年专业疤痕修复品牌—百德丝硅胶疤痕贴2色可选"	79.9	120	"4"
2015/6/30 23:54:59	2	"倩丽修容鼻影高光粉 双色"	"点亮你的轮廓！倩丽修容鼻影高光粉 双色，立刻拥有立体五官！"	59	99	"2"
2015/6/30 23:54:59	2	"安娜苏摇滚心情香水50ml"	"安娜苏摇滚心情香水50ml，最为外放、狂野的一支香水。"	99	565	"2"
2015/6/30 23:54:59	2	"可莱丝竹炭清洁洗面奶170ml"	"朋友圈代购可莱丝水库面膜【必搭单品】，1溶2吸3收紧，毛孔不再被黑！"	49	89	"12"
2015/6/30 23:54:59	2	"冈本 避孕套 002 三种颜色 6片装"	"白天她是正经女神，夜晚是他的销魂小女人，冈本002三种颜色（6片）"	59	89	"48"
2015/6/30 23:54:59	2	"花王（KAO）蒸汽眼罩薰衣草香型"	"花王蒸汽眼罩薰衣草香型，亲“眼”见证！每天15分钟永别浮肿！黑眼圈！"	79	128	"3"
2015/6/30 23:54:59	1	"日本花王纸尿裤L58*3"	"【自营】日本花王纸尿裤L(54+4)*3，适合9-14kg宝宝"	435	510	0
2015/6/30 23:54:59	1	"日本花王纸尿裤L58*2"	"【自营】日本花王纸尿裤L(54+4)*2，适合9-14kg宝宝"	305	340	0
2015/6/26 23:54:59	2	"雅漾（Avene）舒护活泉喷雾300ml"	"雅漾舒护活泉喷雾，面部红血丝带来无比温和的呵护"	99	185	"21261"
2015/6/26 23:54:59	1	"谜尚水分精华气垫BB霜"	"谜尚（MISSHA） 水分精华气垫BB霜，“妆”出３Ｄ光感美肌！"	79	149	"46647"
2015/6/26 23:54:59	1	"浪凡玫瑰传说淡香精30ml"	"优雅，正在蔓延！浪凡（LANVIN）玫瑰传说淡香精30ml，玫瑰人生，传奇女人！"	79	458	"17723"
2015/6/26 23:54:59	1	"Itsskin晶钻蜗牛面霜60ml"	"2014国际化妆品金奖获得者！It‘sskin晶钻蜗牛面霜，28天全面修护！"	279	479	"5117"
2015/6/26 23:54:59	1	"水宝宝水嫩快干防晒喷雾SPF30+"	"水宝宝水嫩快干防晒喷雾SPF30+ 6oz，让幼嫩的肌肤可以尽情享受夏日阳光。"	99	109	"8882"
2015/6/26 23:54:59	1	"it&#039;s skin蜗牛旅行6件套"	"It&#039;s skin蜗牛6件套 ，史上最强全明星爆款组合	69	149	"11039"
2015/6/26 23:54:59	1	"ORIHIRO NIGHT DIET果蔬新谷酵素"	"吃了晚饭也能控制体重，来自日本的酵素分解多余热量享受美食不再受体重牵绊"	149	199	"5016"
2015/6/26 23:54:59	1	"水宝宝水嫩防晒乳SPF30+ 3oz"	"水宝宝(Coppertone)水嫩防晒乳SPF30+ 3oz，高效无禁忌防晒！"	39.9	45	"16201"
2015/6/26 23:54:59	1	"贝佳斯矿物营养白泥面膜 200ml"	"刷新面膜界新鲜事儿！敏感肌清洁面膜首选：贝佳斯矿物营养白泥面膜200ml"	89	336	"6983"
2015/6/26 23:54:59	1	"熊野油脂马油滋润无硅洗发水"	"马油正流行，护发也风行！拒绝假顺滑！马油洗发水，日本护发新秘笈！"	59	115	"9661"
2015/6/26 23:54:59	1	"熊野油脂马油+山茶花油护发素"	"洗发不难，护发难！脸部滋养神物--马油，首登护发大咖，好发质因油而生！"	59	115	"8449"
2015/6/26 23:54:59	1	"Itsskin能量10精华液"	"【奔跑吧！肌肤】韩国It&#039;s skin能量10精华原液，肌肤美丽，能量领跑！"	59	88	"8321"
2015/6/26 23:54:59	1	"彩虹三部曲AC蜗牛祛痘面膜贴10片"	"可莱丝、丽得姿同门师妹彩虹来袭！3板斧，攻占顽固痘印，砍掉心底阴影！"	69	139	"7155"
2015/6/26 23:54:59	1	"欣兰黑里透白冻膜225g"	"清洁面膜佳丽三千，欣兰黑里透白冻膜225g，当属皇后！"	89	218	"5083"
2015/6/26 23:54:59	1	"资生堂Fino渗透护发膜"	"日本最人气“治愈性”修护发膜，从此告别“枯草妹”，让你的头发一顺到底！"	59	99	"6841"
2015/6/26 23:54:59	1	"RX.COLLABO水库胶原蛋白面膜贴"	"可莱丝2代升级横空出世，强效注水+抚平细纹2效合一，见证肌肤蜕变奇迹！"	89	169	"4524"
2015/6/26 23:54:59	1	"水宝宝超透气防敏感防晒喷雾"	"水宝宝超透气防敏感防晒喷雾SPF30+ 6oz，清爽防晒，户外活动首选。"	99	109	"3841"
2015/6/26 23:54:59	1	"HABA润白柔肤水"	"HABA润白柔肤水，暗淡无光泽的肌肤，有显著的改善效果。"	119	249	"3614"
2015/6/26 23:54:59	2	"it&#039;s skin晶钻完美蜗牛修护精华"	"没毛孔才有资格谈颜值！复购率TOP1	219	429	"2054"
2015/6/26 23:54:59	1	"ZOOMREAL KIT2 专业牙齿美白剂"	"韩国专业牙齿美白剂，不用忍受洗牙痛苦，在家就能轻松完成医学级牙齿美白。"	119	189	"3369"
2015/6/26 23:54:59	2	"ItsSkin晶钻蜗牛洁面泡沫"	"开创韩国空瓶分享NO.1的Its skin晶钻蜗牛洗面奶，洗去脸部脏乱差！"	99	139	"3396"
2015/6/26 23:54:59	1	"lilicoco热感按摩啫喱150g"	"15天轻松瘦！Lilicoco纯中药瘦身啫喱150g，安全速瘦不是梦！"	59	175	"4757"
2015/6/26 23:54:59	1	"365mc减肥茶"	"“撕掉”肥肉，“喝”出S身材，韩国国民认证365医院出品，从此脂肪是路人！"	69	129	"4110"
2015/6/26 23:54:59	2	"拉斐尔水库补水面膜贴10片*2盒"	"拉斐尔（LAFFAIR）水库补水面膜贴10片*2盒，肌肤弹润Q滑，给你惊艳触感。"	39	78	"7458"
2015/6/26 23:54:59	1	"SHAKU熊野笔去黑头毛孔清洁刷"	"祛顽固黑头，你只差一笔之遥。SHAKU熊野巨匠鼻专用洗鼻软毛刷。"	109	185	"3184"
2015/6/26 23:54:59	2	"RMK液状粉霜30ml SPF14 PA++"	"RMK液状粉霜30ml SPF14 PA++，缔造零负担粉底效果。"	119	398	"2133"
2015/6/26 23:54:59	2	"倩碧液体洁面皂（清爽型）200ml"	"倩碧液体洁面皂200ml，洁面是倩碧完美肌肤的第一步！"	99	200	"3008"
2015/6/26 23:54:59	2	"CHEZ MOI睡眠瘦脸面罩"	"CHEZ MOI睡眠瘦脸面罩"	79	155	"3329"
2015/6/26 23:54:59	1	"3CEstylenanda局部修容高光棒10g"	"3CEstylenanda 局部修容高光棒10g，即刻点亮立体美颜！"	89	189	"2863"
2015/6/26 23:54:59	1	"IPI美白祛斑精华金装双倍面膜贴"	"韩国“膜”界药妆升级版	109	199	"2695"
2015/6/26 23:54:59	1	"韩律（HANYUL）紫云膏"	"风靡亚洲韩律“小红盒”，韩方秘研紫云膏，《星你》二千伪素颜利器！"	109	159	"2618"
2015/6/26 23:54:59	1	"宠爱之名亮白净化无瑕裸妆霜50ml"	"宠爱之名(FORBELOVEDONE)亮白净化无瑕裸妆霜50ml，打造纯净完美妆效！"	99	280	"2988"
2015/6/26 23:54:59	1	"STYLE NARA 马油滋养面膜"	"全能修复巅峰派！马油界头把手！药用级限量生产！韩国妹子微整后修复面膜！"	79	169	"2954"
2015/6/26 23:54:59	1	"熊野油脂油双倍清洁洗面奶130g"	"痘痘频发只因肌肤有炎症！马油双倍清洁洗面奶，消炎平痘，洗出通透美肌！"	49	89	"3879"
2015/6/26 23:54:59	1	"倩碧 (Clinique)卓越润肤乳30ml"	"倩碧 (Clinique)卓越润肤乳30ml，Q弹肌肤此刻绽放！"	39.9	69	"4630"
2015/6/26 23:54:59	1	"碧欧泉新矿泉爽肤水 200ml"	"碧欧泉新矿泉爽肤水200ml，恢复肌肤自然光泽	119	280	"2610"
2015/6/26 23:54:59	1	"雅诗兰黛黄金抗衰老眼霜5ml"	"雅诗兰黛黄金抗衰老眼霜5ml，让年轻驻足!"	69	119	"2901"
2015/6/26 23:54:59	1	"博柏利动感节拍女士淡香水30ml"	"博柏利（BURBERRY）动感节拍女士淡香水30ml，激发生命活力的香氛。"	119	520	"2592"
2015/6/26 23:54:59	1	"可莱丝祛痘去粉刺金装双倍面膜贴"	"可莱丝首款分段式凝胶面膜！PDF镇静祛痘面膜10片，2倍精华，战痘双倍升级！"	109	199	"2547"
2015/6/26 23:54:59	1	"SKIN79惟孜酷子防晒修颜粉底凝露"	"SKIN79惟孜酷子防晒修颜粉底凝露40g，特有三重功效，完美妆容秘密武器！"	79.9	149	"2848"
2015/6/26 23:54:59	1	"可莱丝ARP祛皱颈膜贴4贴\/盒"	"别让脖子暴露年龄！可莱丝ARP祛皱颈膜贴4贴\/盒	39	69	"3824"
2015/6/26 23:54:59	1	"大卫杜夫冷水女士淡香水30ml"	"大卫杜夫冷水女士淡香水30ml，带给你触动灵魂的感受，自然态香水的代表作！"	99	370	"2438"
2015/6/26 23:54:59	1	"谜之芬水润清透气垫CC霜21号"	"“妆”出素颜肌，壁咚不NG！谜之芬清透水润气垫CC，抗菌设计，很贴心！"	109	139	"2506"
2015/6/26 23:54:59	1	"高丝胶原蛋白面膜 5片"	"日本药妆店8年销量NO.1！高丝Kose胶原蛋白面膜5片，童颜美肌，水润Q弹！"	49	99	"3196"
2015/6/26 23:54:59	1	"丽得姿净化清洁面膜贴10片\/盒"	"毛孔开启0微孔时代！丽得姿AMINO净化清洁面膜，净化毛孔，深层清洁！"	69.9	129	"2651"
2015/6/26 23:54:59	1	"彩虹三部曲芦荟面膜贴10片\/盒"	"韩国富人区疯狂囤货的平价面膜，彩虹三部曲一洗二养三护，干皮痘肌大克星！"	69	129	"2671"
2015/6/26 23:54:59	1	"美体小铺生姜防脱洗发水250ml"	"美体小铺生姜防脱洗发水250ml，以”发“示人，从头再来！"	55	59.9	"2734"
2015/6/26 23:54:59	1	"自然晨露人参滋养黑面膜贴"	"自然晨露（Dewy Tree）人参滋养黑面膜贴10片\/盒。拯救你的疲惫问题肌。"	79	149	"2498"
2015/6/26 23:54:59	1	"丽得姿AMINO AC蜗牛修复面膜贴"	"“膜”界神话丽得姿，第三代升级回归！ 蜗牛修护新“肌”密！"	69.9	127	"2694"
2015/6/26 23:54:59	1	"丽得姿美白祛斑亮白面膜贴"	"经典微整“膜”王!丽得姿Leaders美白面膜贴*10	119	199	"2624"
2015/6/26 23:54:59	1	"可莱丝竹炭清洁洗面奶170ml"	"朋友圈代购可莱丝水库面膜【必搭单品】，1溶2吸3收紧，毛孔不再被黑！"	49	89	"2736"
2015/6/26 23:54:59	1	"兰蔻催眠防水浓密睫毛膏（防水）"	"兰蔻浓睫大眼睫毛膏，完爆美睫细微死角！30秒变芭比娃娃！"	119	340	"2675"
2015/6/26 23:54:59	1	"菲拉格慕闪耀光采女士淡香水30ml"	"菲拉格慕闪耀光采女士淡香水30ml，仿佛阳光的照耀，散发淡淡花果清香！"	99	450	"2893"
2015/6/26 23:54:59	1	"365mc青葡萄味减肥茶"	"好女不过百，韩国国民认证365医院纤体健康冲剂饮料，青葡萄味！"	69	129	"2603"
2015/6/26 23:54:59	1	"黑熊家族祛黑眼圈补水眼膜"	"MILATTE 黑熊家族祛黑眼圈补水眼膜10片，专业祛黑眼圈，熊猫眼ByeBye！"	54.9	90	"2534"
2015/6/26 23:54:59	1	"雅诗兰黛净莹柔肤洁面乳30ml"	"细致清理每一寸肌肤，雅诗兰黛(Estee Lauder)净莹柔肤洁面乳30ml。"	39.9	68	"2902"
2015/6/26 23:54:59	1	"DR 防晒喷雾"	"不管你是哪型血，外出就要畅快嗨！日本首款集防虫&amp;防晒于一身的身体喷雾。"	89	175	"2365"
2015/6/26 23:54:59	2	"百德丝（Biodermis）硅胶疤痕贴"	"美国25年专业疤痕修复品牌—百德丝硅胶疤痕贴2色可选"	79.9	120	"2728"
2015/6/26 23:54:59	1	"丽珍纯棉超细纤维收缩毛孔面膜贴"	"不是所有面膜都叫毛孔管理，丽珍让你体验一疗程5000元韩国毛孔专业护理！"	89	181	"2698"
2015/6/26 23:54:59	1	"维多利亚的秘密身体香氛喷雾"	"维多利亚的秘密Fantasies系列身体香氛喷雾250ml，说走就走，我愿意。"	89	148	"2392"
2015/6/26 23:54:59	1	"箭牌经典控油护发素946ml"	"美国箭牌强势归来！经典无硅护发素946ml，10倍微蛋白修护，头发急急长！"	99	169	"2671"
2015/6/26 23:54:59	1	"EYECANDY彩虹梳子（中号）"	"韩国最IN魔法梳，防静电，拒打结，不脱发。轻轻一梳，理顺三千恼人丝！"	75	149	"2716"
2015/6/26 23:54:59	1	"菲诗小铺自然阳光持久清透防晒霜"	"金装持久，拒绝“被黑”，hold住白皙！THE FACE SHOP持久清透防晒霜"	79	149	"2423"
2015/6/26 23:54:59	1	"雅诗兰黛 晶透沁白防晒霜"	"雅诗兰黛晶透沁白防晒霜，呵宠年轻亮白，众享绚烂春光。"	79	260	"2748"
2015/6/26 23:54:59	2	"雅诗兰黛完美修护润唇膏 3.6g"	"雅诗兰黛(Estee Lauder)完美修护润唇膏3.6g，一款轻盈的唇部护理产品！"	39.9	59	"2922"
2015/6/26 23:54:59	1	"Brilliant 碳酸洁面粉"	"日韩贵族美容排毒利器，Brilliant碳酸洁面粉，排出毒素污垢，洗出透亮白肌"	89	169	"2510"
2015/6/26 23:54:59	1	"箭牌深层保湿洗发水355ml"	"打破无硅洗发干涩感！箭牌深层保湿洗发水355ml，专为“油头干发”研发！"	65	88	"2501"
2015/6/26 23:54:59	1	"GENKI Strawberry洗发水"	"日本乐天市场10年不败的【少女发香】洗发水，给他轻易忘不掉的香滑触感。"	89	145	"2520"
2015/6/26 23:54:59	1	"Toocoolforschool光泽染唇液"	"染一个能登上杂志封面的美唇，Too cool家新款锁色染唇液震撼来袭！"	59	89	"2453"
2015/6/26 23:54:59	1	"DKNY垂涎欲滴青苹果女士淡香精"	"DKNY垂涎欲滴青苹果女士淡香精30ml，淡雅、活泼、清新，感受活跃的生命力。"	119	450	"2799"
2015/6/26 23:54:59	1	"海蓝之谜（LAMER）精华面霜3.5ml"	"海蓝之谜（LAMER）精华面霜3.5ml，明显改善粗大毛孔与干燥现象。"	89	187	"2976"
2015/6/26 23:54:59	1	"玛丽莲梦露彩妆盘"	"Beauty People 梦露女神百宝盒，调出让欧巴主动“上勾”的韩剧女主范！"	109	180	"2835"
2015/6/26 23:54:59	1	"可莱丝NXT凝胶特效舒缓眼膜"	"治愈系眼膜	59	109	"2630"
2015/6/26 23:54:59	1	"高丽安（Caolion）蜘蛛网卸妆露"	"卸妆看似容易，用水残留用油太腻，蛛网卸妆将清洁带入毛孔级，减少痘痘黑头"	99	189	"2694"
2015/6/26 23:54:59	1	"Mymi瘦腿贴6贴*3片\/盒"	"奔跑吧，卡路里！Mymi瘦腿贴让你拥有一双穿什么都百搭的美腿！"	69	119	"2898"
2015/6/26 23:54:59	1	"九朵云美白祛斑6效面膜贴"	"韩国销售奇迹九朵云第二弹！美白祛斑6效面膜贴*6，层层递进，源头焕白"	79.9	159	"2857"
2015/6/26 23:54:59	1	"CLMILLA 卡米拉马油爆奶霜"	"2015韩国“爆奶”神器，CLMILLA 卡米拉马油爆奶霜，水+乳+霜，三合一"	79	129	"2754"
2015/6/26 23:54:59	2	"嘉宝香蕉草莓燕麦米粉227g 罐装"	"嘉宝3段香蕉草莓谷物燕麦米粉227g ，有效促进宝宝身体和智力发育。"	33	49	0
2015/6/26 23:54:59	1	"婵真全明星超值5件套礼盒"	"婵真携手聚美巨献，独家定制全明星5件套礼盒，“白”里挑一，超值尽享！"	109	199	"2992"
2015/6/26 23:54:59	1	"妮珍祛痘焕颜修复套装"	"先清再除，战痘就靠一剂针！NEOGEN DERMALOGY 祛痘焕颜修复套装"	109	199	"2916"
2015/6/26 23:54:59	1	"雅诗兰黛肌初赋活原生液30ml"	"雅诗兰黛(Estee Lauder)肌初赋活原生液30ml，赋活肌肤原生如初的年轻状态！"	59	89	"2789"
2015/6/26 23:54:59	1	"爱茉莉美妆仙蓝莓弹力护发素"	"韩国爱茉莉旗下60年卓越品牌！超值3支装（180ml*3） 陈年损伤，一瓶焕新！"	69	139	"2852"
2015/6/26 23:54:59	1	"TOKYO LOVE SOAP温感啫哩"	"夜晚只属于享受，X生活怎能凑活，隐身的异味去除天使，两人的快乐不再被打"	119	235	"2974"
2015/6/26 23:54:59	1	"天使之泪腋下美白贴3部曲"	"天使之泪腋下美白贴3部曲，韩国同品类的销量奇迹，3步赶走腋下黑嬷嬷！"	69	89	"2960"
2015/6/26 23:54:59	1	"奇贴派祛妊娠纹肥胖纹贴"	"美丽不留纹，驭夫我有腰！奇贴派(PATCH FATCH)祛妊辰纹肥胖纹贴5片入。"	69.9	139	"3021"
2015/6/26 23:54:59	2	"思亲肤水蜜桃清酒乳液135ml"	"思亲肤(SKINFOOD)水蜜桃清酒乳液135ml，让肌肤时刻健康水润、细致柔嫩！"	59	119	"2005"
2015/6/26 23:54:59	2	"妮妮莫妮卡絶色爱恋腮红手扎8g"	"niniMONICA絶色爱恋腮红手扎8g，令男生无法抗拒轻甜诱惑！"	59	179	"352"
2015/6/26 23:54:59	2	"boots小黄瓜美白乳液150ml"	"让人一试不愿放手的英国国民品牌明星产品，boots小黄瓜美白乳液150ml。"	49.9	55	"56"
2015/6/26 23:54:59	2	"思亲肤巧克力眉粉"	"眉毛决定“型不型”，太突兀“绝不型”！思亲肤（SKINFOOD）巧克力眉粉"	39	69	"63"
2015/6/26 23:54:59	2	"Forencos浪漫怡情唇膏"	"《星星》千颂伊御用，Forencos浪漫怡情唇膏，女神专属色，邂逅你的都教授。"	99	199	"20"
2015/6/29 23:54:59	1	"MeltyWink大眼立显眼霜"	"不用手术的“微整形”！MeltyWink大眼立显眼霜，深邃双眼皮、去除浮肿"	119	280	"4401"
2015/6/29 23:54:59	1	"水宝宝超透气防敏感防晒喷雾"	"水宝宝(Coppertone)超透气防敏感防晒喷雾SPF30+ 7.5ozl，均匀快干！"	99	119	"4367"
